,0
"(5, 2, 276268)",1.21217
"(5, 2, 276269)",1.14067
"(5, 2, 276737)",1.85117
"(5, 2, 276738)",2.8090900000000003
"(6, 0, 276183)",1.26405
"(6, 0, 276184)",1.7305099999999998
"(6, 0, 275911)",1.41792
"(6, 0, 275912)",1.42869
"(6, 0, 276240)",1.18946
"(6, 0, 276241)",1.20796
"(6, 0, 276264)",1.26361
"(6, 0, 276265)",1.26104
"(6, 0, 276268)",1.19234
"(6, 0, 276269)",1.18039
"(6, 0, 276737)",2.09189
"(6, 0, 276738)",3.78503
"(6, 1, 276183)",1.25936
"(6, 1, 276184)",1.86342
"(6, 1, 275911)",1.55276
"(6, 1, 275912)",1.55636
"(6, 1, 276240)",1.18696
"(6, 1, 276241)",1.14823
"(6, 1, 276264)",1.27745
"(6, 1, 276265)",1.22793
"(6, 1, 276268)",1.21279
"(6, 1, 276269)",1.19495
"(6, 1, 276737)",2.16931
"(6, 1, 276738)",3.81996
"(6, 2, 276183)",1.34316
"(6, 2, 276184)",1.7813599999999998
"(6, 2, 275911)",1.60306
"(6, 2, 275912)",1.98722
"(6, 2, 276240)",1.1860700000000002
"(6, 2, 276241)",1.17237
"(6, 2, 276264)",1.2407
"(6, 2, 276265)",1.36841
"(6, 2, 276268)",1.20898
"(6, 2, 276269)",1.23227
"(6, 2, 276737)",2.23501
"(6, 2, 276738)",2.66921
"(7, 0, 276183)",1.34168
"(7, 0, 276184)",1.69992
"(7, 0, 275911)",1.73056
"(7, 0, 275912)",2.06673
"(7, 0, 276240)",1.18577
"(7, 0, 276241)",1.195
"(7, 0, 276264)",1.22587
"(7, 0, 276265)",1.27447
"(7, 0, 276268)",1.21258
"(7, 0, 276269)",1.22895
"(7, 0, 276737)",2.31719
"(7, 0, 276738)",4.51203
"(7, 1, 276183)",1.55854
"(7, 1, 276184)",1.84453
"(7, 1, 275911)",1.63095
"(7, 1, 275912)",2.05378
"(7, 1, 276240)",1.20577
"(7, 1, 276241)",1.19575
"(7, 1, 276264)",1.26826
"(7, 1, 276265)",1.34924
"(7, 1, 276268)",1.26827
"(7, 1, 276269)",1.23282
"(7, 1, 276737)",2.08727
"(7, 1, 276738)",4.54023
"(7, 2, 276183)",1.94913
"(7, 2, 276184)",2.01839
"(7, 2, 275911)",1.68562
"(7, 2, 275912)",1.97796
"(7, 2, 276240)",1.21666
"(7, 2, 276241)",1.22662
"(7, 2, 276264)",1.20477
"(7, 2, 276265)",1.53991
"(7, 2, 276268)",1.33069
"(7, 2, 276269)",1.15972
"(7, 2, 276737)",2.12683
"(7, 2, 276738)",3.64476
"(8, 0, 276183)",2.62759
"(8, 0, 276184)",1.94789
"(8, 0, 275911)",1.77727
"(8, 0, 275912)",1.3239
"(8, 0, 276240)",1.32552
"(8, 0, 276241)",1.21861
"(8, 0, 276264)",1.2347
"(8, 0, 276265)",1.59816
"(8, 0, 276268)",1.3341
"(8, 0, 276269)",1.16185
"(8, 0, 276737)",2.0671
"(8, 0, 276738)",3.34504
"(8, 1, 276183)",2.4020200000000003
"(8, 1, 276184)",1.92061
"(8, 1, 275911)",1.84659
"(8, 1, 275912)",1.25509
"(8, 1, 276240)",1.34646
"(8, 1, 276241)",1.30858
"(8, 1, 276264)",1.24339
"(8, 1, 276265)",1.28735
"(8, 1, 276268)",1.29576
"(8, 1, 276269)",1.20721
"(8, 1, 276737)",2.10602
"(8, 1, 276738)",4.43449
"(8, 2, 276183)",2.21467
"(8, 2, 276184)",1.84927
"(8, 2, 275911)",1.89345
"(8, 2, 275912)",1.22711
"(8, 2, 276240)",1.28197
"(8, 2, 276241)",1.33352
"(8, 2, 276264)",1.22319
"(8, 2, 276265)",2.23856
"(8, 2, 276268)",1.27362
"(8, 2, 276269)",1.19704
"(8, 2, 276737)",1.99175
"(8, 2, 276738)",4.52367
"(9, 0, 276183)",1.98775
"(9, 0, 276184)",1.87427
"(9, 0, 275911)",1.85276
"(9, 0, 275912)",1.27174
"(9, 0, 276240)",1.35422
"(9, 0, 276241)",1.31464
"(9, 0, 276264)",1.24349
"(9, 0, 276265)",3.2984400000000003
"(9, 0, 276268)",1.2384700000000002
"(9, 0, 276269)",1.18198
"(9, 0, 276737)",1.90623
"(9, 0, 276738)",5.1490300000000016
"(9, 1, 276183)",1.90883
"(9, 1, 276184)",1.87958
"(9, 1, 275911)",1.76435
"(9, 1, 275912)",1.30189
"(9, 1, 276240)",1.39546
"(9, 1, 276241)",1.27461
"(9, 1, 276264)",1.2905
"(9, 1, 276265)",5.10121
"(9, 1, 276268)",1.29419
"(9, 1, 276269)",1.19759
"(9, 1, 276737)",1.99712
"(9, 1, 276738)",5.00753
"(9, 2, 276183)",2.12175
"(9, 2, 276184)",1.9728
"(9, 2, 275911)",1.80752
"(9, 2, 275912)",1.33407
"(9, 2, 276240)",1.43043
"(9, 2, 276241)",1.295
"(9, 2, 276264)",1.24623
"(9, 2, 276265)",2.7622400000000003
"(9, 2, 276268)",1.30001
"(9, 2, 276269)",1.22517
"(9, 2, 276737)",2.24971
"(9, 2, 276738)",3.69517
"(10, 0, 276183)",2.52673
"(10, 0, 276184)",1.99294
"(10, 0, 275911)",1.87681
"(10, 0, 275912)",1.34539
"(10, 0, 276240)",1.79644
"(10, 0, 276241)",1.52183
"(10, 0, 276264)",1.30874
"(10, 0, 276265)",1.26879
"(10, 0, 276268)",1.3856700000000002
"(10, 0, 276269)",1.29583
"(10, 0, 276737)",1.54291
"(10, 0, 276738)",2.33075
"(10, 1, 276183)",2.59326
"(10, 1, 276184)",1.95245
"(10, 1, 275911)",1.80202
"(10, 1, 275912)",1.35761
"(10, 1, 276240)",1.81269
"(10, 1, 276241)",1.54291
"(10, 1, 276264)",1.31328
"(10, 1, 276265)",1.26739
"(10, 1, 276268)",1.43801
"(10, 1, 276269)",1.2692
"(10, 1, 276737)",1.79295
"(10, 1, 276738)",2.64968
"(10, 2, 276183)",2.45082
"(10, 2, 276184)",1.86215
"(10, 2, 275911)",1.78122
"(10, 2, 275912)",1.34651
"(10, 2, 276240)",1.90451
"(10, 2, 276241)",1.5587
"(10, 2, 276264)",1.26601
"(10, 2, 276265)",1.2668
"(10, 2, 276268)",1.50061
"(10, 2, 276269)",1.22341
"(10, 2, 276737)",1.88154
"(10, 2, 276738)",2.20539
"(11, 0, 276183)",2.29871
"(11, 0, 276184)",1.7070299999999998
"(11, 0, 275911)",1.77612
"(11, 0, 275912)",1.26699
"(11, 0, 276240)",1.88782
"(11, 0, 276241)",1.6051799999999998
"(11, 0, 276264)",1.30824
"(11, 0, 276265)",1.26029
"(11, 0, 276268)",1.48942
"(11, 0, 276269)",1.26302
"(11, 0, 276737)",2.1236900000000003
"(11, 0, 276738)",3.00875
"(11, 1, 276183)",2.17343
"(11, 1, 276184)",1.57351
"(11, 1, 275911)",1.74845
"(11, 1, 275912)",1.21005
"(11, 1, 276240)",1.71894
"(11, 1, 276241)",1.41066
"(11, 1, 276264)",1.27135
"(11, 1, 276265)",1.23226
"(11, 1, 276268)",1.36632
"(11, 1, 276269)",1.27089
"(11, 1, 276737)",1.6486299999999998
"(11, 1, 276738)",3.13809
"(11, 2, 276183)",2.19499
"(11, 2, 276184)",1.44708
"(11, 2, 275911)",1.70535
"(11, 2, 275912)",1.18763
"(11, 2, 276240)",1.49032
"(11, 2, 276241)",1.22915
"(11, 2, 276264)",1.3018299999999998
"(11, 2, 276265)",1.22454
"(11, 2, 276268)",1.3752799999999998
"(11, 2, 276269)",1.18936
"(11, 2, 276737)",1.89156
"(11, 2, 276738)",2.30025
"(12, 0, 276183)",1.40333
"(12, 0, 276184)",1.57211
"(12, 0, 275911)",1.2010299999999998
"(12, 0, 275912)",1.1771
"(12, 0, 276240)",1.1777
"(12, 0, 276241)",1.14989
"(12, 0, 276264)",1.24802
"(12, 0, 276265)",1.20079
"(12, 0, 276268)",1.23092
"(12, 0, 276269)",1.15638
"(12, 0, 276737)",1.60997
"(12, 0, 276738)",1.71704
"(12, 1, 276183)",1.2318
"(12, 1, 276184)",1.4772
"(12, 1, 275911)",1.22551
"(12, 1, 275912)",1.16119
"(12, 1, 276240)",1.1556
"(12, 1, 276241)",1.17533
"(12, 1, 276264)",1.21386
"(12, 1, 276265)",1.20419
"(12, 1, 276268)",1.2004
"(12, 1, 276269)",1.14622
"(12, 1, 276737)",1.61022
"(12, 1, 276738)",1.97476
"(12, 2, 276183)",1.2120799999999998
"(12, 2, 276184)",1.2129299999999998
"(12, 2, 275911)",1.19141
"(12, 2, 275912)",1.1428200000000002
"(12, 2, 276240)",1.19047
"(12, 2, 276241)",1.20491
"(12, 2, 276264)",1.24231
"(12, 2, 276265)",1.22227
"(12, 2, 276268)",1.19678
"(12, 2, 276269)",1.13968
"(12, 2, 276737)",1.63824
"(12, 2, 276738)",2.2446900000000003
"(13, 0, 276183)",1.21099
"(13, 0, 276184)",1.13478
"(13, 0, 275911)",1.17749
"(13, 0, 275912)",1.13985
"(13, 0, 276240)",1.19755
"(13, 0, 276241)",1.18739
"(13, 0, 276264)",1.24045
"(13, 0, 276265)",1.26841
"(13, 0, 276268)",1.23649
"(13, 0, 276269)",1.12949
"(13, 0, 276737)",1.68808
"(13, 0, 276738)",2.5498
"(13, 1, 276183)",1.2204
"(13, 1, 276184)",1.13428
"(13, 1, 275911)",1.22624
"(13, 1, 275912)",1.16086
"(13, 1, 276240)",1.19316
"(13, 1, 276241)",1.2023
"(13, 1, 276264)",1.23482
"(13, 1, 276265)",1.25207
"(13, 1, 276268)",1.23133
"(13, 1, 276269)",1.15081
"(13, 1, 276737)",1.82049
"(13, 1, 276738)",2.11861
"(13, 2, 276183)",1.26053
"(13, 2, 276184)",1.1514799999999998
"(13, 2, 275911)",1.27748
"(13, 2, 275912)",1.15216
"(13, 2, 276240)",1.18341
"(13, 2, 276241)",1.21624
"(13, 2, 276264)",1.2260799999999998
"(13, 2, 276265)",1.24201
"(13, 2, 276268)",1.23754
"(13, 2, 276269)",1.11839
"(13, 2, 276737)",1.97896
"(13, 2, 276738)",1.93913
"(0, 0, 276183)",1.05893
"(0, 0, 276184)",1.08681
"(0, 0, 275911)",1.03439
"(0, 0, 275912)",1.1314799999999998
"(0, 0, 276240)",1.10799
"(0, 0, 276241)",1.08376
"(0, 0, 276264)",1.18851
"(0, 0, 276265)",1.09793
"(0, 0, 276268)",1.10432
"(0, 0, 276269)",1.07948
"(0, 0, 276737)",1.65357
"(0, 0, 276738)",1.88414
"(0, 1, 276183)",1.06522
"(0, 1, 276184)",1.1142299999999998
"(0, 1, 275911)",1.04536
"(0, 1, 275912)",1.14049
"(0, 1, 276240)",1.116
"(0, 1, 276241)",1.10087
"(0, 1, 276264)",1.1746
"(0, 1, 276265)",1.14223
"(0, 1, 276268)",1.12721
"(0, 1, 276269)",1.12673
"(0, 1, 276737)",1.70177
"(0, 1, 276738)",1.7507
"(0, 2, 276183)",1.07036
"(0, 2, 276184)",1.1206
"(0, 2, 275911)",1.04729
"(0, 2, 275912)",1.14442
"(0, 2, 276240)",1.13657
"(0, 2, 276241)",1.10545
"(0, 2, 276264)",1.1973200000000002
"(0, 2, 276265)",1.12007
"(0, 2, 276268)",1.11237
"(0, 2, 276269)",1.1103
"(0, 2, 276737)",1.7300799999999998
"(0, 2, 276738)",1.79022
"(1, 0, 276183)",1.09154
"(1, 0, 276184)",1.14957
"(1, 0, 275911)",1.05644
"(1, 0, 275912)",1.1609
"(1, 0, 276240)",1.15937
"(1, 0, 276241)",1.09872
"(1, 0, 276264)",1.21423
"(1, 0, 276265)",1.16598
"(1, 0, 276268)",1.13099
"(1, 0, 276269)",1.12844
"(1, 0, 276737)",1.6687
"(1, 0, 276738)",1.92738
"(1, 1, 276183)",1.126
"(1, 1, 276184)",1.16925
"(1, 1, 275911)",1.0969
"(1, 1, 275912)",1.21165
"(1, 1, 276240)",1.16247
"(1, 1, 276241)",1.12841
"(1, 1, 276264)",1.19709
"(1, 1, 276265)",1.16116
"(1, 1, 276268)",1.15521
"(1, 1, 276269)",1.1425299999999998
"(1, 1, 276737)",1.88422
"(1, 1, 276738)",1.87067
"(1, 2, 276183)",1.13835
"(1, 2, 276184)",1.17783
"(1, 2, 275911)",1.11067
"(1, 2, 275912)",1.2130299999999998
"(1, 2, 276240)",1.15257
"(1, 2, 276241)",1.11666
"(1, 2, 276264)",1.24363
"(1, 2, 276265)",1.16276
"(1, 2, 276268)",1.1911200000000002
"(1, 2, 276269)",1.0928
"(1, 2, 276737)",1.88775
"(1, 2, 276738)",2.03008
"(2, 0, 276183)",1.10802
"(2, 0, 276184)",1.17299
"(2, 0, 275911)",1.14245
"(2, 0, 275912)",1.1986
"(2, 0, 276240)",1.15855
"(2, 0, 276241)",1.16157
"(2, 0, 276264)",1.17287
"(2, 0, 276265)",1.1277700000000002
"(2, 0, 276268)",1.18039
"(2, 0, 276269)",1.12312
"(2, 0, 276737)",1.6862
"(2, 0, 276738)",1.74134
"(2, 1, 276183)",1.12622
"(2, 1, 276184)",1.19356
"(2, 1, 275911)",1.12164
"(2, 1, 275912)",1.3992
"(2, 1, 276240)",1.15802
"(2, 1, 276241)",1.11943
"(2, 1, 276264)",1.16257
"(2, 1, 276265)",1.15266
"(2, 1, 276268)",1.19487
"(2, 1, 276269)",1.09948
"(2, 1, 276737)",1.70724
"(2, 1, 276738)",1.84618
"(2, 2, 276183)",1.13568
"(2, 2, 276184)",1.21567
"(2, 2, 275911)",1.11381
"(2, 2, 275912)",1.37709
"(2, 2, 276240)",1.1494
"(2, 2, 276241)",1.15047
"(2, 2, 276264)",1.1990299999999998
"(2, 2, 276265)",1.16287
"(2, 2, 276268)",1.23022
"(2, 2, 276269)",1.15628
"(2, 2, 276737)",1.79898
"(2, 2, 276738)",2.16853
"(3, 0, 276183)",1.14483
"(3, 0, 276184)",1.24631
"(3, 0, 275911)",1.10911
"(3, 0, 275912)",1.21878
"(3, 0, 276240)",1.15523
"(3, 0, 276241)",1.15855
"(3, 0, 276264)",1.19745
"(3, 0, 276265)",1.15923
"(3, 0, 276268)",1.17782
"(3, 0, 276269)",1.12844
"(3, 0, 276737)",2.03594
"(3, 0, 276738)",2.11706
"(3, 1, 276183)",1.14196
"(3, 1, 276184)",1.2505700000000002
"(3, 1, 275911)",1.10919
"(3, 1, 275912)",1.16984
"(3, 1, 276240)",1.15454
"(3, 1, 276241)",1.17564
"(3, 1, 276264)",1.22671
"(3, 1, 276265)",1.13437
"(3, 1, 276268)",1.1825
"(3, 1, 276269)",1.11372
"(3, 1, 276737)",1.71766
"(3, 1, 276738)",2.14227
"(3, 2, 276183)",1.14113
"(3, 2, 276184)",1.22766
"(3, 2, 275911)",1.16298
"(3, 2, 275912)",1.20706
"(3, 2, 276240)",1.15377
"(3, 2, 276241)",1.16835
"(3, 2, 276264)",1.23942
"(3, 2, 276265)",1.18784
"(3, 2, 276268)",1.17444
"(3, 2, 276269)",1.11877
"(3, 2, 276737)",1.7818900000000002
"(3, 2, 276738)",2.01053
"(4, 0, 276183)",1.13874
"(4, 0, 276184)",1.20045
"(4, 0, 275911)",1.09463
"(4, 0, 275912)",1.5078200000000002
"(4, 0, 276240)",1.15683
"(4, 0, 276241)",1.1708
"(4, 0, 276264)",1.29847
"(4, 0, 276265)",1.2146
"(4, 0, 276268)",1.18239
"(4, 0, 276269)",1.19176
"(4, 0, 276737)",2.38727
"(4, 0, 276738)",2.35587
"(4, 1, 276183)",1.1427
"(4, 1, 276184)",1.16277
"(4, 1, 275911)",1.1053
"(4, 1, 275912)",1.31291
"(4, 1, 276240)",1.12622
"(4, 1, 276241)",1.15017
"(4, 1, 276264)",1.21071
"(4, 1, 276265)",1.23278
"(4, 1, 276268)",1.16075
"(4, 1, 276269)",1.12212
"(4, 1, 276737)",2.3789
"(4, 1, 276738)",2.3239
"(4, 2, 276183)",1.12437
"(4, 2, 276184)",1.19947
"(4, 2, 275911)",1.12529
"(4, 2, 275912)",1.14887
"(4, 2, 276240)",1.14111
"(4, 2, 276241)",1.14291
"(4, 2, 276264)",1.21271
"(4, 2, 276265)",1.16618
"(4, 2, 276268)",1.16955
"(4, 2, 276269)",1.13186
"(4, 2, 276737)",1.96391
"(4, 2, 276738)",3.4423
"(5, 0, 276183)",1.11927
"(5, 0, 276184)",1.1631200000000002
"(5, 0, 275911)",1.11756
"(5, 0, 275912)",1.13168
"(5, 0, 276240)",1.13038
"(5, 0, 276241)",1.1394799999999998
"(5, 0, 276264)",1.20965
"(5, 0, 276265)",1.18882
"(5, 0, 276268)",1.12701
"(5, 0, 276269)",1.10897
"(5, 0, 276737)",1.86589
"(5, 0, 276738)",3.62522
"(5, 1, 276183)",1.11699
"(5, 1, 276184)",1.1737799999999998
"(5, 1, 275911)",1.12155
"(5, 1, 275912)",1.1661
"(5, 1, 276240)",1.16408
"(5, 1, 276241)",1.15059
"(5, 1, 276264)",1.18025
"(5, 1, 276265)",1.17898
"(5, 1, 276268)",1.15218
"(5, 1, 276269)",1.1187
"(5, 1, 276737)",2.05317
"(5, 1, 276738)",2.12831
"(5, 2, 276183)",1.11619
"(5, 2, 276184)",1.18337
"(5, 2, 275911)",1.1298
"(5, 2, 275912)",1.18288
"(5, 2, 276240)",1.16564
"(5, 2, 276241)",1.11424
"(5, 2, 276264)",1.20346
"(5, 2, 276265)",1.20309
"(5, 2, 276268)",1.19921
"(5, 2, 276269)",1.17127
"(5, 2, 276737)",2.11507
"(5, 2, 276738)",1.96938
"(6, 0, 276183)",1.22033
"(6, 0, 276184)",1.65203
"(6, 0, 275911)",1.27294
"(6, 0, 275912)",1.32694
"(6, 0, 276240)",1.15973
"(6, 0, 276241)",1.15352
"(6, 0, 276264)",2.51536
"(6, 0, 276265)",1.31834
"(6, 0, 276268)",1.24272
"(6, 0, 276269)",1.12874
"(6, 0, 276737)",3.01255
"(6, 0, 276738)",3.98526
"(6, 1, 276183)",1.21697
"(6, 1, 276184)",1.7536200000000002
"(6, 1, 275911)",1.34082
"(6, 1, 275912)",1.38103
"(6, 1, 276240)",1.17484
"(6, 1, 276241)",1.15355
"(6, 1, 276264)",2.7093700000000003
"(6, 1, 276265)",1.29208
"(6, 1, 276268)",1.2648
"(6, 1, 276269)",1.19546
"(6, 1, 276737)",3.0236400000000003
"(6, 1, 276738)",4.85291
"(6, 2, 276183)",1.21876
"(6, 2, 276184)",2.12718
"(6, 2, 275911)",1.3731799999999998
"(6, 2, 275912)",1.38142
"(6, 2, 276240)",1.18405
"(6, 2, 276241)",1.17852
"(6, 2, 276264)",2.13441
"(6, 2, 276265)",1.30515
"(6, 2, 276268)",1.19008
"(6, 2, 276269)",1.18013
"(6, 2, 276737)",2.95006
"(6, 2, 276738)",5.2467
"(7, 0, 276183)",1.2231
"(7, 0, 276184)",1.90571
"(7, 0, 275911)",1.27326
"(7, 0, 275912)",1.3716
"(7, 0, 276240)",1.1632
"(7, 0, 276241)",1.17592
"(7, 0, 276264)",1.52179
"(7, 0, 276265)",1.39398
"(7, 0, 276268)",1.17382
"(7, 0, 276269)",1.18202
"(7, 0, 276737)",2.77871
"(7, 0, 276738)",4.86302
"(7, 1, 276183)",1.20686
"(7, 1, 276184)",1.8017
"(7, 1, 275911)",1.2254
"(7, 1, 275912)",1.3634700000000002
"(7, 1, 276240)",1.18433
"(7, 1, 276241)",1.19003
"(7, 1, 276264)",1.4439
"(7, 1, 276265)",1.54854
"(7, 1, 276268)",1.19003
"(7, 1, 276269)",1.20146
"(7, 1, 276737)",2.83681
"(7, 1, 276738)",5.8307
"(7, 2, 276183)",1.33195
"(7, 2, 276184)",1.83594
"(7, 2, 275911)",1.22038
"(7, 2, 275912)",1.26096
"(7, 2, 276240)",1.20457
"(7, 2, 276241)",1.20278
"(7, 2, 276264)",1.31648
"(7, 2, 276265)",1.51596
"(7, 2, 276268)",1.2110299999999998
"(7, 2, 276269)",1.5992
"(7, 2, 276737)",3.16202
"(7, 2, 276738)",5.57414
"(8, 0, 276183)",1.74913
"(8, 0, 276184)",1.92585
"(8, 0, 275911)",1.42388
"(8, 0, 275912)",1.54037
"(8, 0, 276240)",1.16383
"(8, 0, 276241)",1.16824
"(8, 0, 276264)",1.26311
"(8, 0, 276265)",1.35198
"(8, 0, 276268)",1.26898
"(8, 0, 276269)",1.24302
"(8, 0, 276737)",2.06502
"(8, 0, 276738)",2.8896900000000003
"(8, 1, 276183)",1.60542
"(8, 1, 276184)",1.78702
"(8, 1, 275911)",1.59672
"(8, 1, 275912)",1.57143
"(8, 1, 276240)",1.16822
"(8, 1, 276241)",1.15831
"(8, 1, 276264)",1.21369
"(8, 1, 276265)",1.21871
"(8, 1, 276268)",1.2416200000000002
"(8, 1, 276269)",1.19557
"(8, 1, 276737)",2.00029
"(8, 1, 276738)",2.9427
"(8, 2, 276183)",1.57903
"(8, 2, 276184)",1.71219
"(8, 2, 275911)",1.6607599999999998
"(8, 2, 275912)",1.34714
"(8, 2, 276240)",1.16107
"(8, 2, 276241)",1.16466
"(8, 2, 276264)",1.22146
"(8, 2, 276265)",1.14983
"(8, 2, 276268)",1.25643
"(8, 2, 276269)",1.16365
"(8, 2, 276737)",1.88543
"(8, 2, 276738)",2.5683700000000003
"(9, 0, 276183)",1.5708799999999998
"(9, 0, 276184)",1.64213
"(9, 0, 275911)",1.61525
"(9, 0, 275912)",1.21945
"(9, 0, 276240)",1.14715
"(9, 0, 276241)",1.16388
"(9, 0, 276264)",1.2723
"(9, 0, 276265)",1.1790200000000002
"(9, 0, 276268)",1.23527
"(9, 0, 276269)",1.15799
"(9, 0, 276737)",1.99168
"(9, 0, 276738)",2.30627
"(9, 1, 276183)",1.58002
"(9, 1, 276184)",1.57744
"(9, 1, 275911)",1.58479
"(9, 1, 275912)",1.1595799999999998
"(9, 1, 276240)",1.16147
"(9, 1, 276241)",1.17534
"(9, 1, 276264)",1.26821
"(9, 1, 276265)",1.17044
"(9, 1, 276268)",1.2795299999999998
"(9, 1, 276269)",1.18557
"(9, 1, 276737)",1.92865
"(9, 1, 276738)",7.74835
"(9, 2, 276183)",1.62527
"(9, 2, 276184)",1.4760799999999998
"(9, 2, 275911)",1.60158
"(9, 2, 275912)",1.1646299999999998
"(9, 2, 276240)",1.16135
"(9, 2, 276241)",1.17137
"(9, 2, 276264)",1.20435
"(9, 2, 276265)",1.16062
"(9, 2, 276268)",1.23085
"(9, 2, 276269)",1.22174
"(9, 2, 276737)",2.18131
"(9, 2, 276738)",4.98379
"(10, 0, 276183)",1.17593
"(10, 0, 276184)",1.15046
"(10, 0, 275911)",1.39714
"(10, 0, 275912)",1.19671
"(10, 0, 276240)",1.17549
"(10, 0, 276241)",1.17367
"(10, 0, 276264)",1.2658200000000002
"(10, 0, 276265)",1.20106
"(10, 0, 276268)",1.20971
"(10, 0, 276269)",1.1512
"(10, 0, 276737)",1.91222
"(10, 0, 276738)",2.0943400000000003
"(10, 1, 276183)",1.17452
"(10, 1, 276184)",1.1588200000000002
"(10, 1, 275911)",1.39857
"(10, 1, 275912)",1.15724
"(10, 1, 276240)",1.16718
"(10, 1, 276241)",1.16588
"(10, 1, 276264)",1.2499
"(10, 1, 276265)",1.22087
"(10, 1, 276268)",1.23413
"(10, 1, 276269)",1.1868299999999998
"(10, 1, 276737)",2.08653
"(10, 1, 276738)",2.70512
"(10, 2, 276183)",1.22801
"(10, 2, 276184)",1.1791
"(10, 2, 275911)",1.29064
"(10, 2, 275912)",1.13603
"(10, 2, 276240)",1.16861
"(10, 2, 276241)",1.19169
"(10, 2, 276264)",1.2746
"(10, 2, 276265)",1.35527
"(10, 2, 276268)",1.26056
"(10, 2, 276269)",1.27326
"(10, 2, 276737)",2.06355
"(10, 2, 276738)",2.70801
"(11, 0, 276183)",1.22432
"(11, 0, 276184)",1.16984
"(11, 0, 275911)",1.19544
"(11, 0, 275912)",1.1429200000000002
"(11, 0, 276240)",1.1735799999999998
"(11, 0, 276241)",1.20709
"(11, 0, 276264)",1.24252
"(11, 0, 276265)",1.28215
"(11, 0, 276268)",1.27712
"(11, 0, 276269)",1.26634
"(11, 0, 276737)",2.08646
"(11, 0, 276738)",3.99612
"(11, 1, 276183)",1.20433
"(11, 1, 276184)",1.18696
"(11, 1, 275911)",1.17729
"(11, 1, 275912)",1.14021
"(11, 1, 276240)",1.17317
"(11, 1, 276241)",1.2102700000000002
"(11, 1, 276264)",1.26867
"(11, 1, 276265)",1.23703
"(11, 1, 276268)",1.28987
"(11, 1, 276269)",1.26311
"(11, 1, 276737)",2.11459
"(11, 1, 276738)",4.40804
"(11, 2, 276183)",1.18763
"(11, 2, 276184)",1.19419
"(11, 2, 275911)",1.19549
"(11, 2, 275912)",1.14052
"(11, 2, 276240)",1.1783
"(11, 2, 276241)",1.19495
"(11, 2, 276264)",1.27211
"(11, 2, 276265)",1.23932
"(11, 2, 276268)",1.19936
"(11, 2, 276269)",1.2573
"(11, 2, 276737)",1.84134
"(11, 2, 276738)",2.50807
"(12, 0, 276183)",1.24671
"(12, 0, 276184)",1.18697
"(12, 0, 275911)",1.18986
"(12, 0, 275912)",1.1600700000000002
"(12, 0, 276240)",1.22193
"(12, 0, 276241)",1.17
"(12, 0, 276264)",1.19579
"(12, 0, 276265)",1.27612
"(12, 0, 276268)",1.2833
"(12, 0, 276269)",1.19107
"(12, 0, 276737)",1.74232
"(12, 0, 276738)",1.99448
"(12, 1, 276183)",1.23348
"(12, 1, 276184)",1.20474
"(12, 1, 275911)",1.70088
"(12, 1, 275912)",1.13593
"(12, 1, 276240)",1.2009
"(12, 1, 276241)",1.15825
"(12, 1, 276264)",1.2004
"(12, 1, 276265)",1.19674
"(12, 1, 276268)",1.19533
"(12, 1, 276269)",1.1586299999999998
"(12, 1, 276737)",1.8781
"(12, 1, 276738)",1.93933
"(12, 2, 276183)",1.16226
"(12, 2, 276184)",1.27158
"(12, 2, 275911)",2.17955
"(12, 2, 275912)",1.14331
"(12, 2, 276240)",1.19036
"(12, 2, 276241)",1.1872200000000002
"(12, 2, 276264)",1.27665
"(12, 2, 276265)",1.17969
"(12, 2, 276268)",1.22968
"(12, 2, 276269)",1.1787299999999998
"(12, 2, 276737)",1.81162
"(12, 2, 276738)",2.08554
"(13, 0, 276183)",1.16814
"(13, 0, 276184)",1.2788700000000002
"(13, 0, 275911)",1.65736
"(13, 0, 275912)",1.15432
"(13, 0, 276240)",1.19284
"(13, 0, 276241)",1.19593
"(13, 0, 276264)",1.21744
"(13, 0, 276265)",1.26807
"(13, 0, 276268)",1.19769
"(13, 0, 276269)",1.17527
"(13, 0, 276737)",1.9848
"(13, 0, 276738)",2.41515
"(13, 1, 276183)",1.19974
"(13, 1, 276184)",1.2623799999999998
"(13, 1, 275911)",1.4268
"(13, 1, 275912)",1.15753
"(13, 1, 276240)",1.1897
"(13, 1, 276241)",1.16631
"(13, 1, 276264)",1.18265
"(13, 1, 276265)",1.20401
"(13, 1, 276268)",1.24991
"(13, 1, 276269)",1.1464
"(13, 1, 276737)",1.96309
"(13, 1, 276738)",2.20203
"(13, 2, 276183)",1.1963
"(13, 2, 276184)",1.1826
"(13, 2, 275911)",1.23372
"(13, 2, 275912)",1.15842
"(13, 2, 276240)",1.20334
"(13, 2, 276241)",1.13506
"(13, 2, 276264)",1.19485
"(13, 2, 276265)",1.1752
"(13, 2, 276268)",1.24
"(13, 2, 276269)",1.1898799999999998
"(13, 2, 276737)",1.7057
"(13, 2, 276738)",1.97422
"(0, 0, 276183)",1.98103
"(0, 0, 276184)",3.21434
"(0, 0, 275911)",1.92309
"(0, 0, 275912)",3.79539
"(0, 0, 276240)",1.40285
"(0, 0, 276241)",5.16444
"(0, 0, 276264)",1.15258
"(0, 0, 276265)",3.60266
"(0, 0, 276268)",1.47627
"(0, 0, 276269)",3.6785
"(0, 0, 276737)",2.3010900000000003
